id,category,sub_category,topic,survey_type,question_english,question_korean,question_short,question_type_kor,question_type_eng,tag,created_at,updated_at,audio_url
GRC_RP_COM_SPC_03,롤플레이,Q13,식료품점,공통형,Tell me about the time you first discovered your favorite grocery store. Where is it situated and what initially drew you to it? What specific food items do you normally purchase there? Give me all the details about this local market.,"가장 좋아하는 식료품점을 처음 알게 된 때에 대해 이야기해 주세요. 어디에 위치해 있고, 처음 그곳에 끌렸던 이유는 무엇인가요? 주로 어떤 식품을 구입하는지도 말씀해 주세요. 이 동네 마켓에 대해 자세히 설명해 주세요.",단골 식료품점 소개,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.456164+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GRC_RP_COM_SPC_03.mp3
GTH_ADV_COM_Q14_01,어드밴스,Q14,모임,공통형,How have traditional celebrations and social gatherings in your country changed since you were a child? Do people host these events more often now than before? What sorts of gatherings are much more popular today compared to the past?,어릴 때와 비교해서 전통적인 축제나 모임 문화가 어떻게 달라졌나요? 요즘은 이런 행사를 예전보다 더 자주 여는 편인가요? 과거에 비해 오늘날 더 인기 있는 모임에는 어떤 것들이 있나요?,전통 모임 변화와 인기 행사,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.46272+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_ADV_COM_Q14_01.mp3
GTH_ADV_COM_Q14_02,어드밴스,Q14,모임,공통형,Gatherings and celebrations in small rural towns are often quite different from those held in bustling big cities. Tell me about some of the core similarities and major differences between how people celebrate in small towns versus big cities in your country.,작은 시골 마을과 번화한 대도시에서 열리는 모임이나 축제는 종종 다릅니다. 귀하의 나라에서 시골과 도시 사람들이 축하하는 방식의 주요 공통점과 차이점에 대해 말씀해 주세요.,시골과 도시 축제 비교,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.46528+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_ADV_COM_Q14_02.mp3
GTH_ADV_COM_Q15_03,어드밴스,Q15,모임,공통형,"Hosting major community celebrations or gatherings requires a lot of hard work, organization, and funding. Have there been public discussions regarding the difficulties of putting on these sorts of events in your area? Tell me about one specific festival and what people said about the challenges of organizing it.","대규모 지역 축제나 행사를 개최하려면 많은 노력, 조직, 자금이 필요합니다. 귀하의 지역에서 이런 행사를 준비하는 데 어려움에 대한 공개적인 논의가 있었나요? 특정 축제 하나를 예로 들어, 그 행사를 준비하며 사람들이 어떤 어려움을 이야기했는지 말씀해주세요.",지역 축제 준비 어려움,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.458474+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_ADV_COM_Q15_03.mp3
GTH_ADV_COM_Q15_04,어드밴스,Q15,모임,공통형,"What kinds of concerns or complaints do you typically hear when large gatherings or festivals are held in your neighborhood? For example, do residents get upset about severe traffic jams, lack of parking, loud noise, or littering? Explain what the locals usually say about these events.","귀하의 동네에서 대형 모임이나 축제가 열릴 때, 주로 어떤 불만이나 우려를 듣게 되시나요? 예를 들어 교통 체증, 주차 부족, 소음, 쓰레기 문제 등이 있을 수 있습니다. 주민들이 이런 행사에 대해 보통 어떻게 이야기하는지 설명해주세요.",축제 관련 주민 불만,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.456372+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_ADV_COM_Q15_04.mp3
GTH_GEN_COM_DESC_01,일반,-,모임,공통형,Tell me about the various community events or celebrations that take place in your neighborhood. What kind of activities do people usually do during these occasions?,귀하의 동네에서 열리는 다양한 지역 행사나 축제에 대해 말씀해 주세요. 이런 행사에서 사람들은 주로 어떤 활동을 하나요?,동네 행사와 활동 소개,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.459518+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_DESC_01.mp3
GTH_GEN_COM_DESC_02,일반,-,모임,공통형,"Where do people in your community typically host their parties or festive gatherings? Are they usually held at a private house, a local park, or another venue? Tell me about these locations in detail.","귀하의 지역 주민들은 보통 어디에서 파티나 축하 모임을 여나요? 개인 집, 공원, 또는 다른 장소 중 어디에서 주로 열리는지, 그리고 그 장소들에 대해 자세히 설명해 주세요.",동네 모임 장소 설명,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.458794+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_DESC_02.mp3
GTH_GEN_COM_RCT_04,일반,-,모임,공통형,"Tell me about the last holiday party or social gathering that you attended. What was the special occasion, who did you go with, and what kind of activities did you do there from beginning to end?","최근에 참석한 명절 파티나 모임에 대해 말씀해주세요. 어떤 특별한 행사였고, 누구와 함께 갔으며, 그곳에서 어떤 활동을 했는지 처음부터 끝까지 이야기해 주세요.",최근 모임 참석 경험,경험_최근,past_recent,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.81998+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_RCT_04.mp3
GTH_GEN_COM_RTN_03,일반,-,모임,공통형,"Choose a major holiday celebrated in your country and tell me about the typical traditions. Where do people usually gather, who do they spend their time with, and what kind of activities do they enjoy?","귀하의 나라에서 기념하는 대표적인 명절을 하나 선택해 그 전통에 대해 말씀해주세요. 사람들은 주로 어디에 모이고, 누구와 시간을 보내며, 어떤 활동을 즐기나요?",명절 전통과 주요 활동,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.815396+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_RTN_03.mp3
GTH_GEN_COM_SPC_05,일반,-,모임,공통형,"Tell me about a community event or a celebration that took place in your neighborhood. Describe the venue, the people who attended, and the main reason for the gathering. Explain what happened throughout the event from beginning to end.","최근에 동네에서 열린 지역 행사나 축제에 대해 이야기해 주세요. 행사 장소, 참석한 사람들, 모임의 주된 목적을 설명하고, 처음부터 끝까지 어떤 일이 있었는지 말씀해 주세요.",동네 행사 경험 설명,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.81184+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_SPC_05.mp3
GTH_GEN_COM_SPC_06,일반,-,모임,공통형,"Sometimes, unexpected incidents can occur when people get together for a celebration. Tell me all about a surprising event that happened at a local gathering in your area. Describe the entire situation from beginning to end.",축하 모임에서는 예상치 못한 일이 생길 때가 있습니다. 최근 동네 모임에서 겪었던 놀라운 사건에 대해 처음부터 끝까지 자세히 이야기해 주세요.,모임 중 예상치 못한 사건,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.813657+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_SPC_06.mp3
GTH_GEN_COM_SPC_07,일반,-,모임,공통형,"Tell me about a time when you helped organize a party or a special event. Perhaps you took care of inviting guests, setting up decorations, or preparing the food. Describe your experience of hosting or helping out in detail.","파티나 특별한 행사를 직접 준비하거나 도운 경험에 대해 이야기해 주세요. 손님 초대, 장식 준비, 음식 마련 등 어떤 역할을 했는지 구체적으로 설명해 주세요.",행사 준비 및 진행 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.81184+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_SPC_07.mp3
GTH_GEN_COM_SPC_08,일반,-,모임,공통형,"Tell me about a memorable gathering or local festival that took place in your community. Describe the location of the event, the people who attended, and the main reason for celebrating. Explain how the event unfolded from start to finish.","동네에서 열린 기억에 남는 모임이나 지역 축제에 대해 이야기해 주세요. 행사 장소, 참석자, 축하의 주된 이유를 설명하고, 행사가 어떻게 진행됐는지 처음부터 끝까지 말씀해 주세요.",지역 축제 경험 설명,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.818198+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTH_GEN_COM_SPC_08.mp3
GTR_RP_COM_Q11_01,롤플레이,Q11,지형(여행),공통형,I'd like to give you a situation and ask you to act it out. You are planning to visit a friend who currently lives overseas. Call your friend and ask three or four questions specifically about the geographical features and landscapes of their country.,상황을 드릴 테니 역할극을 해주세요. 해외에 거주 중인 친구를 방문할 예정입니다. 친구에게 전화해 그 나라의 지리적 특징과 풍경에 대해 세 가지 또는 네 가지 질문을 해주세요.,해외 친구 나라 풍경 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.823504+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTR_RP_COM_Q11_01.mp3
GTR_RP_COM_Q12_02,롤플레이,Q12,지형(여행),공통형,"I'm sorry, but there is a problem which I'll need you to resolve. Just one day before your planned trip, a sudden issue arises and you realize you cannot make it. Call your friend to explain why you have to cancel the visit, and suggest two or three alternative dates for the future.","문제가 생겨 해결해주셔야 합니다. 여행 하루 전 갑작스러운 일이 생겨 방문이 불가능해졌습니다. 친구에게 전화해 방문을 취소해야 하는 이유를 설명하고, 향후 만날 수 있는 두세 가지 대체 날짜를 제안해주세요.",여행 취소 및 대체 날짜 제안,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.812228+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTR_RP_COM_Q12_02.mp3
GTR_RP_COM_SPC_03,롤플레이,Q13,지형(여행),공통형,"That's the end of the situation. Have you ever traveled to another country or region where the natural geography was completely different from your hometown? Tell me about that trip. Where exactly did you visit, what did the landscape look like, and what made the environment feel so unique?","자신의 고향과는 완전히 다른 자연환경을 가진 지역이나 나라로 여행한 적이 있나요? 어디를 다녀왔고, 그곳의 풍경은 어땠는지, 환경이 왜 특별하게 느껴졌는지 말씀해 주세요.",특이한 자연환경 여행,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.818975+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GTR_RP_COM_SPC_03.mp3
GYM_RP_COM_Q11_01,롤플레이,Q11,헬스클럽,공통형,I'd like to give you a situation and ask you to act it out. You recently heard about a brand new gym opening up in your neighborhood and want to see what they offer. Call the gym and ask three or four questions to learn more about their facilities and memberships.,상황을 드릴 테니 역할극을 해주세요. 최근 동네에 새로 생긴 헬스장에 대해 알아보고 싶습니다. 헬스장에 전화를 걸어 시설과 회원권에 대해 세 가지 또는 네 가지 질문을 해주세요.,새 헬스장 시설·회원권 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:40.815533+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GYM_RP_COM_Q11_01.mp3
GYM_RP_COM_Q11_02,롤플레이,Q11,헬스클럽,공통형,I'd like to give you a situation and ask you to act it out. You are looking to join a new fitness center to get in shape. Call the gym and ask three or four questions to find out more about their workout programs and monthly fees.,상황을 드릴 테니 역할극을 해주세요. 운동을 위해 새 피트니스 센터에 가입하려고 합니다. 헬스장에 전화를 걸어 운동 프로그램과 월 이용료에 대해 세 가지 또는 네 가지 질문을 해주세요.,운동 프로그램·이용료 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:41.169805+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/GYM_RP_COM_Q11_02.mp3
